[2, 4, 3] 7.49261391296838 2.5842661503266617 16.94220722694443
[2, 4, 4] 7.527384002404108 2.6951315991559173 16.426911117408498
[2, 4, 5] 7.5419488552029925 2.676503651696973 16.70420970303121
[2, 4, 6] 7.496254564242945 2.579546841472985 16.575507110099874
[2, 4, 7] 7.507798558605141 2.5912109668426457 16.640595628300222
[2, 4, 8] 7.568426140759327 2.680202649996654 16.607338915538207
[2, 5, 1] 7.4485784657081044 2.4519217818432653 16.144893902423597
[2, 5, 2] 7.537117715844457 2.5828177638371654 16.789354076172515
[2, 5, 3] 7.528972020175066 2.5755502945772615 17.141276921808412
[2, 5, 4] 7.5553015796467715 2.684196798929535 16.67181862014137
[2, 5, 5] 7.635016998482779 2.665507178687598 16.827860341446566
[2, 5, 6] 7.609951657111313 2.5680365944004913 16.913192751327333
[2, 5, 7] 7.637206413317982 2.5868898423721056 17.017528718332546
[2, 5, 8] 7.682768383242457 2.6554040265882777 16.95064294927554
[2, 6, 1] 7.406400488334172 2.454837276691649 16.007156979730418
[2, 6, 2] 7.54017775604118 2.6222410396904268 16.75821659725228
[2, 6, 3] 7.567994190209849 2.630559699335613 17.136504743400412
[2, 6, 4] 7.57281486030607 2.7381642523511527 16.6036405693765
[2, 6, 5] 7.602586843493259 2.7092558910387163 16.604970495819398
[2, 6, 6] 7.56831622285471 2.611294896696704 16.681022623931675
[2, 6, 7] 7.583593052549752 2.6249736169115145 16.743911980999908
[2, 6, 8] 7.637556797555464 2.7354289126026776 16.651781373796624
[2, 7, 1] 7.514234234400602 2.432821695169653 16.30136958132594
[2, 7, 2] 7.6173377298912825 2.6231879970435554 16.910037327483042
[2, 7, 3] 7.594466994986021 2.637369879753042 17.2256062121779
[2, 7, 4] 7.59212613057732 2.7417569341032144 16.71948928358789
[2, 7, 5] 7.663368973653261 2.7611891619026037 16.798446307809073
[2, 7, 6] 7.636115981444881 2.6637707031709805 16.914302345647084
[2, 7, 7] 7.657994673854565 2.6730671923213882 17.022495062146785
[2, 7, 8] 7.690801947788958 2.7384538945783388 16.90702915110873
[2, 8, 1] 7.566420288217327 2.543315442679153 16.44685380099851
[2, 8, 2] 7.623898545796842 2.682996754486025 17.0157371409723
[2, 8, 3] 7.576994774574606 2.5850830878876807 17.17680777446858
[2, 8, 4] 7.565842887892449 2.6946637416799626 16.652673351268806
[2, 8, 5] 7.642283921313052 2.7178866559461703 16.734675935634584
[2, 8, 6] 7.618767868607335 2.633446672104211 16.828109548010445
[2, 8, 7] 7.658667248435244 2.6483981183573286 16.90671863052657
[2, 8, 8] 7.676035431904932 2.6985715915165978 16.80222077721484
[3, 1, 1] 7.429301244446422 2.492862682689945 16.461412190197507
[3, 1, 2] 7.504949033172356 2.507413057054415 16.868898669003595
[3, 1, 3] 7.4553897873099055 2.580613609893297 16.981096960725832
[3, 1, 4] 7.491275530439405 2.697195261357013 16.643361696498932
[3, 1, 5] 7.524637997853065 2.6842071377749037 16.842779298670845
[3, 1, 6] 7.502084327241932 2.673743984592744 16.79461588257091
[3, 1, 7] 7.507394166081507 2.667502651615014 16.678950149420952
[3, 1, 8] 7.580050986856659 2.653504482492904 16.622037459970052
[3, 2, 1] 7.489458274664643 2.432272169259508 16.932025990002305
[3, 2, 2] 7.554110802281388 2.564475838632847 17.292278106958655
[3, 2, 3] 7.529225608212659 2.628725078756907 17.53482385085576
[3, 2, 4] 7.57250310962888 2.7406572640925377 17.213020380220556
[3, 2, 5] 7.613773055033195 2.689640066423085 17.409409046229644
[3, 2, 6] 7.535977230709089 2.637088812985217 16.880984166166602
[3, 2, 7] 7.5399730473570425 2.6669733963637783 16.728084817612594
[3, 2, 8] 7.59018994925147 2.659455110527855 16.643864361795263
[3, 3, 1] 7.4450189832746645 2.478607949010406 16.009764420769947
[3, 3, 2] 7.55376239246481 2.643180065084912 16.55024941847904
[3, 3, 3] 7.537200570368454 2.6836320175971045 16.87625152449443
[3, 3, 4] 7.553042806151692 2.7965538168457984 16.333304822331318
[3, 3, 5] 7.6246901873843 2.7591303505562754 16.80223090913903
[3, 3, 6] 7.525783495938971 2.700125272728439 16.406220849957535
[3, 3, 7] 7.52082023326868 2.699677615312362 16.48544473608181
[3, 3, 8] 7.5578579803981345 2.6946680498938025 16.4135056354064
[3, 4, 1] 7.501005017634069 2.4701686201948925 16.563079033760893
[3, 4, 2] 7.596521394369772 2.6183050388804165 16.948966267453134
[3, 4, 3] 7.579562762763817 2.6377643122699577 17.218110008056247
[3, 4, 4] 7.607801021158384 2.7429869098030433 16.64352783473616
[3, 4, 5] 7.647090252435956 2.703901504381876 17.071492588719774
[3, 4, 6] 7.577720508949702 2.6408477451898467 16.75477287620101
[3, 4, 7] 7.580179061506421 2.667429173910768 16.732703312390658
[3, 4, 8] 7.632489234152757 2.6926513240455665 16.697129052368204
[3, 5, 1] 7.587230215974462 2.464485905421409 16.4747908736015
[3, 5, 2] 7.633856563105129 2.601222611936363 17.036853771379423
[3, 5, 3] 7.611100892948608 2.62893740282148 17.35186071656616
[3, 5, 4] 7.656284662380537 2.7348575172117098 16.86450000538263
[3, 5, 5] 7.704805215862482 2.6944138278197673 17.079157453076437
[3, 5, 6] 7.686505400302758 2.633109603608902 17.06153445422039
[3, 5, 7] 7.700334349172589 2.6543140211089047 17.091218563843924
[3, 5, 8] 7.742754017800994 2.6629570147301505 17.03241230226417
[3, 6, 1] 7.567332658225248 2.4685418431480426 16.423566929991615
[3, 6, 2] 7.663021251236523 2.6403788946815876 17.108765032370904
[3, 6, 3] 7.6762773755760305 2.6860083898335723 17.43093410282974
[3, 6, 4] 7.6731785544027815 2.790133525829515 16.784722528323016
[3, 6, 5] 7.673547330811148 2.740431771257884 16.861123601911277
[3, 6, 6] 7.638426646974429 2.6805680706960535 16.830906518980903
[3, 6, 7] 7.648107364423549 2.7040589558839794 16.839931315031535
[3, 6, 8] 7.70413038830652 2.755347165355561 16.75701362776656
[3, 7, 1] 7.658779667542445 2.4567948969031517 16.66426199840629
[3, 7, 2] 7.7161816314054645 2.6392441123315638 17.218734705025796
[3, 7, 3] 7.70561645589921 2.6871675099387136 17.50775182413764
[3, 7, 4] 7.688584252770313 2.789465723448498 16.879808992748835
[3, 7, 5] 7.716169040136525 2.739157414132626 17.02828899040013
[3, 7, 6] 7.686682101683753 2.6757566410128573 17.020842647169392
[3, 7, 7] 7.710154336159362 2.6970768202763344 17.06063591604601
[3, 7, 8] 7.744207947880797 2.7587546665420537 16.945376429144225
[3, 8, 1] 7.712816585817431 2.5594651112279525 16.840468129559472
[3, 8, 2] 7.738067480308559 2.7033013263795955 17.342857426302775
[3, 8, 3] 7.689101308359826 2.63911938058598 17.47552093152642
[3, 8, 4] 7.66794203008675 2.7487884162253127 16.82560322083367
[3, 8, 5] 7.696783678381506 2.7031947544105392 16.964086362518316
[3, 8, 6] 7.673441759928807 2.625837358075926 16.96472228825397
[3, 8, 7] 7.709537879373281 2.6394123903421542 16.960398581829224
[3, 8, 8] 7.728513837975699 2.673422470637521 16.86382228202281
[4, 1, 1] 7.537509306811763 2.4400686060293744 16.731104516993906
[4, 1, 2] 7.593888169366713 2.4876620651481205 17.12838104581862
[4, 1, 3] 7.546775783774928 2.5734878641280265 17.100387754532733
[4, 1, 4] 7.549209472862841 2.704251946056348 16.76919539531249
[4, 1, 5] 7.598460118447795 2.686423478881999 17.009301919111607
[4, 1, 6] 7.528811344268957 2.685316084607431 16.847882849619186
[4, 1, 7] 7.504163125961553 2.6714350176251154 16.602466725910958
[4, 1, 8] 7.596079217672677 2.6880083696178163 16.63244237572627
[4, 2, 1] 7.566866513597431 2.3967863832240357 17.119127871056122
[4, 2, 2] 7.6168195996322146 2.5359936878033222 17.453600332413842
[4, 2, 3] 7.587691476690475 2.5984341458825324 17.517452081412777
[4, 2, 4] 7.646054171741608 2.7239182085864044 17.28153124173395
[4, 2, 5] 7.679063574250337 2.66401230286948 17.510834818106737
[4, 2, 6] 7.560684505864151 2.6196499191517946 16.92412168655539
[4, 2, 7] 7.532316522842867 2.6356408785767726 16.671729167816565
[4, 2, 8] 7.585433880529742 2.6676768916260123 16.58473549995224
[4, 3, 1] 7.44998768725775 2.4459158832424315 16.10119477737895
[4, 3, 2] 7.536217071659664 2.6266588774217428 16.51901416963726
[4, 3, 3] 7.536550532104345 2.6576249663585534 16.845387469674563
[4, 3, 4] 7.600505976436588 2.7859039044755485 16.408385100068454
[4, 3, 5] 7.6591625773764065 2.7351481683496712 16.8488708752627
[4, 3, 6] 7.55233030474424 2.6851341228190098 16.454315418863438
[4, 3, 7] 7.51856545774434 2.68056037161426 16.468983930479524
[4, 3, 8] 7.575901884013783 2.706448221304728 16.41101199933612
[4, 4, 1] 7.5271075374593615 2.450085547201251 16.708714223886048
[4, 4, 2] 7.608076739668686 2.5988673429881364 16.997053762538968
[4, 4, 3] 7.5992255986441455 2.6123693381643904 17.23329074343202
[4, 4, 4] 7.666527277225999 2.727679072599766 16.738497598729364
[4, 4, 5] 7.693947698250218 2.6774453889968304 17.13085494453824
[4, 4, 6] 7.602193407996486 2.6456918618634577 16.79725139473063
[4, 4, 7] 7.592290288092133 2.6641857563199305 16.733659344305398
[4, 4, 8] 7.64164686833968 2.716350716868552 16.65376304472817
[4, 5, 1] 7.582890676632152 2.4430486235286955 16.542543705407084
[4, 5, 2] 7.639386743909669 2.5781215558782318 17.100294845363695
[4, 5, 3] 7.639672540499649 2.6019368270200336 17.397203340365465
[4, 5, 4] 7.693916679468249 2.7170307733110985 16.93194317540033
[4, 5, 5] 7.7359847051846655 2.6643631714760287 17.12773886689481
[4, 5, 6] 7.702812684263443 2.633922323685679 17.095591682199554
[4, 5, 7] 7.724599278448167 2.653534456353134 17.115622685986132
[4, 5, 8] 7.7685400451021955 2.6769188762767366 17.044982058884628
[4, 6, 1] 7.561134702843268 2.457327179057801 16.47797305799613
[4, 6, 2] 7.6595184868466735 2.61738298817025 17.12782356788508
[4, 6, 3] 7.687950453025833 2.65607819586234 17.417345943678594
[4, 6, 4] 7.686095212760182 2.769961521859073 16.803295460329586
[4, 6, 5] 7.6902203870006 2.7111556136933506 16.883751682491585
[4, 6, 6] 7.644373778624076 2.680434785678001 16.849241133982094
[4, 6, 7] 7.672194103609871 2.701208394862588 16.87637309720989
[4, 6, 8] 7.710951636336571 2.7548893250591253 16.761795951929297
[4, 7, 1] 7.640099709235433 2.461414534330868 16.673619723913717
[4, 7, 2] 7.714928012026272 2.6375644545844494 17.19350433094827
[4, 7, 3] 7.718240884458236 2.6687941779679694 17.488796039820404
[4, 7, 4] 7.700855817005333 2.7820055022382033 16.86753421872679
[4, 7, 5] 7.727743429608617 2.7210143732664847 17.014269260833103
[4, 7, 6] 7.691808344041748 2.6899631758028666 17.02022863249553
[4, 7, 7] 7.721279540055342 2.699178640148144 17.07399131728906
[4, 7, 8] 7.7601952954073425 2.7587103774531667 16.971368548059562
[4, 8, 1] 7.694277193649451 2.5660135956083163 16.86215839891949
[4, 8, 2] 7.73155402917404 2.70513424757266 17.332204108806977
[4, 8, 3] 7.699732508914953 2.6250045515397615 17.447540713352595
[4, 8, 4] 7.686472594619438 2.7402399077392907 16.842018256345487
[4, 8, 5] 7.717637335735093 2.687062369550404 16.987933897804744
[4, 8, 6] 7.676071955727904 2.6313955947835526 16.97709396582266
[4, 8, 7] 7.719874098442965 2.6418836220566866 16.988790773725768
[4, 8, 8] 7.731581426921951 2.6658690988637854 16.882089294395087
[5, 1, 1] 7.591283655785018 2.49584868765924 16.987031099308396
[5, 1, 2] 7.647595973779407 2.553941799080956 17.41241175643478
[5, 1, 3] 7.583767754845888 2.6456000302653617 17.226686291495998
[5, 1, 4] 7.597089900881718 2.7715451152839656 16.86122353543743
[5, 1, 5] 7.657959576358256 2.751299419800484 17.040154354341826
[5, 1, 6] 7.579878740848521 2.749239691697021 16.87116874395575
[5, 1, 7] 7.578428026595509 2.7012544760312927 16.698220421479316
[5, 1, 8] 7.649000927490214 2.7036365211574975 16.70838844189359
[5, 2, 1] 7.576964431674199 2.5257985473260867 16.925895504989768
[5, 2, 2] 7.625741232083632 2.6037735570013507 17.37080233550595
[5, 2, 3] 7.579291604939816 2.673994157746022 17.27099961648352
[5, 2, 4] 7.640906049674144 2.792371214620927 16.984096710295262
[5, 2, 5] 7.703450410452369 2.7331626635373696 17.178462867135778
[5, 2, 6] 7.579291556216348 2.688834709996571 16.879481856084723
[5, 2, 7] 7.5766312391821735 2.6583467070605793 16.74523564102839
[5, 2, 8] 7.625858559618081 2.6841872629984898 16.659354594616882
[5, 3, 1] 7.47241762885562 2.5802457736675035 16.166423390744775
[5, 3, 2] 7.542464132777355 2.690872509481742 16.635067167058267
[5, 3, 3] 7.546006018956648 2.7349654616797046 16.89020515887142
[5, 3, 4] 7.616785319204226 2.851271687240729 16.484500360372497
[5, 3, 5] 7.687515347731173 2.809236201553648 16.896068888421315
[5, 3, 6] 7.572412533215376 2.760182024524368 16.48211900755018
[5, 3, 7] 7.577604521658614 2.706549353789055 16.602861517351332
[5, 3, 8] 7.62842613712969 2.718806813615462 16.543615466202326
[5, 4, 1] 7.550071991637212 2.5667553030104733 16.640814743938446
[5, 4, 2] 7.607284712424101 2.6689043428741344 16.99484401771397
[5, 4, 3] 7.600653487768773 2.6893607109813624 17.193262376933966
[5, 4, 4] 7.666712180717834 2.7976782623829273 16.786300337560004
[5, 4, 5] 7.699473765321298 2.7497504621758972 17.120559558185086
[5, 4, 6] 7.616964510239485 2.7164501340578804 16.802420525359505
[5, 4, 7] 7.631828510439055 2.696375297392557 16.81530725811806
[5, 4, 8] 7.676121349682085 2.7353473443916654 16.740774819485342
[5, 5, 1] 7.632129591545594 2.55723004972424 16.625486419172788
[5, 5, 2] 7.664083295542945 2.641017194715753 17.152591832359764
[5, 5, 3] 7.656197654194327 2.6621139335730106 17.4184206925508
[5, 5, 4] 7.698822407714713 2.7778101549158807 16.937408462137093
[5, 5, 5] 7.754573763308594 2.7275899297582398 17.138842530288922
[5, 5, 6] 7.713764883841093 2.7022175832460182 17.11211304010706
[5, 5, 7] 7.746553656306838 2.6819977375257964 17.152055352316204
[5, 5, 8] 7.780054058676566 2.6961257794762035 17.071669474061988
[5, 6, 1] 7.599844000833587 2.4828250919836448 16.579390125896207
[5, 6, 2] 7.687083084597695 2.651672566711489 17.181192352679826
[5, 6, 3] 7.713955515841492 2.7212611682476986 17.46772220295072
[5, 6, 4] 7.7094672976605745 2.8285146572556843 16.84741446281242
[5, 6, 5] 7.709092551887505 2.778652446178439 16.894895348548378
[5, 6, 6] 7.664722423258544 2.7527994020083866 16.88457790571914
[5, 6, 7] 7.686151709712892 2.7309822013885383 16.897044772564527
[5, 6, 8] 7.727922940825318 2.772757758665572 16.80227743801171
[5, 7, 1] 7.682904783039642 2.4857941786931255 16.775412647734125
[5, 7, 2] 7.740236277439212 2.630593524610446 17.273645595134187
[5, 7, 3] 7.738670188299465 2.6994538611598546 17.520755752597747
[5, 7, 4] 7.72477611964201 2.799803067638719 16.90830644836048
[5, 7, 5] 7.7475242223367555 2.744679039301777 17.05465169925392
[5, 7, 6] 7.711018750601936 2.7138998418642006 17.06479490821756
[5, 7, 7] 7.738945993101872 2.7268620536908075 17.09862423210186
[5, 7, 8] 7.771650596670895 2.778322931253253 17.005140370386172
[5, 8, 1] 7.732309219075909 2.5762421857332174 16.96934451601069
[5, 8, 2] 7.761344119829954 2.6973255835690577 17.403955976727463
[5, 8, 3] 7.719448232803117 2.617702416552566 17.493869545992982
[5, 8, 4] 7.693634186125414 2.7304895953960266 16.86708212794388
[5, 8, 5] 7.719941505546792 2.681140548076456 16.98667412502172
[5, 8, 6] 7.688648132260415 2.6570510813706987 17.010821454464548
[5, 8, 7] 7.728689684320587 2.6721212011564557 17.010346523402205
[5, 8, 8] 7.740661529942456 2.683943235909722 16.917043152818124
[6, 1, 1] 7.605317708052153 2.5664080240029232 17.01094132832194
[6, 1, 2] 7.654433617745031 2.5589364292428756 17.43497818126456
[6, 1, 3] 7.553641340663268 2.6428635126058353 17.182940132949348
[6, 1, 4] 7.579386070123992 2.779127836385695 16.82443394815807
[6, 1, 5] 7.651025982214932 2.732419401918181 17.06817816720274
[6, 1, 6] 7.577764925734815 2.72038935251633 16.919657062977336
[6, 1, 7] 7.57064565389711 2.666781571307329 16.776970734858917
[6, 1, 8] 7.642136139933525 2.686872365372266 16.745562599832056
[6, 2, 1] 7.616309243136672 2.543300141213598 17.056087207294794
[6, 2, 2] 7.654977675640131 2.590531536584239 17.484083789249585
[6, 2, 3] 7.580164135362023 2.6593145868151824 17.349333589417327
[6, 2, 4] 7.629310727093776 2.78372334043186 16.985188630820822
[6, 2, 5] 7.69700791334844 2.7191200058176634 17.23564524309827
[6, 2, 6] 7.578744827143142 2.678765531673723 16.942725986607982
[6, 2, 7] 7.5728208097231295 2.66362806777793 16.796931642890108
[6, 2, 8] 7.62731004949517 2.6721897724364947 16.71101691991423
[6, 3, 1] 7.499153988214755 2.6304785600514573 16.260762235338152
[6, 3, 2] 7.572577714615507 2.6873963546973516 16.715868179651647
[6, 3, 3] 7.530241909806706 2.7263624382636524 16.85677989159298
[6, 3, 4] 7.609599916386656 2.848303652571527 16.48191529384537
[6, 3, 5] 7.701510436469559 2.7969788718410316 17.00914629985943
[6, 3, 6] 7.582302280529975 2.74553927434406 16.585982605034538
[6, 3, 7] 7.583518932187022 2.6992967765825346 16.689474970344317
[6, 3, 8] 7.633246516442468 2.7262167051038113 16.605278755846648
[6, 4, 1] 7.602781071280508 2.6084678249894666 16.73424583073426
[6, 4, 2] 7.653515396353542 2.664385097341586 17.104487694824876
[6, 4, 3] 7.619623323050248 2.675754012824628 17.252050289945288
[6, 4, 4] 7.689425204181251 2.789958605497468 16.847334006936787
[6, 4, 5] 7.726155306301312 2.742467768275958 17.2163855496306
[6, 4, 6] 7.639426453299851 2.690846260558796 16.888237648979782
[6, 4, 7] 7.651372700002143 2.6735088899950377 16.877825481009104
[6, 4, 8] 7.705713979851248 2.722588812113344 16.82399451753382
[6, 5, 1] 7.675702274281073 2.605374917065054 16.695825217602625
[6, 5, 2] 7.710829455006198 2.6462269834882517 17.26405850051467
[6, 5, 3] 7.67850965916127 2.6648290430770056 17.473487663999027
[6, 5, 4] 7.725748299756959 2.7806280548728193 17.013441264742053
[6, 5, 5] 7.773377730009414 2.7295674378356445 17.248757909547045
[6, 5, 6] 7.736521257145153 2.680842082697461 17.213811748839284
[6, 5, 7] 7.763427093629589 2.664433280186402 17.22482507633191
[6, 5, 8] 7.794102101746471 2.677100596303372 17.14295379920226
[6, 6, 1] 7.640094568874069 2.5249545199532974 16.626528770512518
[6, 6, 2] 7.742063433619151 2.6498270749981097 17.360318024027563
[6, 6, 3] 7.74547767495482 2.7198379151541627 17.56151330570662
[6, 6, 4] 7.7420399045268855 2.8317718597188644 16.945138647090822
[6, 6, 5] 7.735527524874376 2.780428707119974 17.022695283522427
[6, 6, 6] 7.6918098644412565 2.731293469612932 17.001473225701957
[6, 6, 7] 7.704385642345651 2.7119534928385383 16.97972163650379
[6, 6, 8] 7.7508843852464615 2.75617402901619 16.89752591226853
[6, 7, 1] 7.711822756756552 2.526505407393119 16.813237832052693
[6, 7, 2] 7.796006131128262 2.6313982745279354 17.45965269089462
[6, 7, 3] 7.768654105593646 2.6937117419690213 17.622378254122324
[6, 7, 4] 7.757671727478271 2.803694141892592 17.015439025333382
[6, 7, 5] 7.778535732924406 2.7473977242180245 17.171649611270563
[6, 7, 6] 7.735590643166398 2.694894647632448 17.184565046775823
[6, 7, 7] 7.764473648682475 2.7083545545376047 17.198590271904656
[6, 7, 8] 7.798586008913633 2.7764174625409668 17.10017098518427
[6, 8, 1] 7.755559431121167 2.6092429629349594 17.0025766661462
[6, 8, 2] 7.792175760613965 2.6962790339144584 17.47230247517916
[6, 8, 3] 7.741165945429375 2.65006464142898 17.54706391038347
[6, 8, 4] 7.713442403608619 2.7677319144145427 16.926200652701077
[6, 8, 5] 7.733283051657839 2.7182168853294746 17.08320157735254
[6, 8, 6] 7.6974349950168595 2.6433894295034936 17.09429879800234
[6, 8, 7] 7.745602498981846 2.6618715327290836 17.10701531142057
[6, 8, 8] 7.747978261305333 2.6742554377206655 16.998447260281356
[7, 1, 1] 7.662006163927658 2.533317036230973 17.224022659433345
[7, 1, 2] 7.700647640189775 2.4794977002946466 17.67429602484723
[7, 1, 3] 7.565743676304553 2.5544000773749973 17.207716885684025
[7, 1, 4] 7.601254594887811 2.6883180137940235 17.058119227410458
[7, 1, 5] 7.656451627298326 2.6460207666482756 17.212454565883565
[7, 1, 6] 7.586286517960147 2.644253209663297 17.082138881685065
[7, 1, 7] 7.572724784312782 2.619358243397084 16.915656604155046
[7, 1, 8] 7.646856267678584 2.6508284868985506 16.85237438041897
[7, 2, 1] 7.602387877354142 2.4860527456997694 16.95226798959853
[7, 2, 2] 7.669134775617416 2.531929392951307 17.510212885239916
[7, 2, 3] 7.568224700658241 2.5888221242642397 17.26112434824002
[7, 2, 4] 7.64272943803036 2.717673264215017 17.11051260352393
[7, 2, 5] 7.683371904905718 2.655279801170811 17.29350142900189
[7, 2, 6] 7.578052759335746 2.6203866626962986 17.041868067307412
[7, 2, 7] 7.57188048134244 2.6259023929664282 16.908204805676103
[7, 2, 8] 7.640994643473422 2.651231558456629 16.847174096458154
[7, 3, 1] 7.493251642489895 2.5724713301687907 16.227971661066103
[7, 3, 2] 7.585174065879272 2.6181200145833596 16.796572982372986
[7, 3, 3] 7.537245313755375 2.6481505338480646 16.858522710590485
